run_started_at,episode,total_steps,episode_reward,duration_steps,elapsed_seconds,terminal_reward
2026-04-09T13:08:27,32,9617,1.4699999634176493,400,8.009,-0.7
2026-04-09T13:08:27,33,9752,2.099999975413084,135,2.739,1.0
2026-04-09T13:08:27,34,10152,-1.3899999726563692,400,8.014,-0.7
2026-04-09T13:08:27,35,10452,3.6499999407678843,300,6.008,1.0
2026-04-09T13:08:27,36,10852,-3.7099999208003283,400,8.018,-0.7
2026-04-09T13:08:27,37,11252,-3.6499999221414328,400,8.016,-0.7
2026-04-09T13:08:27,38,11544,3.869999935850501,292,5.868,1.0
2026-04-09T13:08:27,39,11944,-4.429999904707074,400,8.01,-0.7
2026-04-09T13:08:27,40,12344,-3.549999924376607,400,8.019,-0.7
2026-04-09T13:08:27,41,12411,1.479999989271164,67,1.359,1.0
2026-04-09T13:08:27,42,12700,-1.0599999986588955,289,5.799,-1.0
2026-04-09T13:08:27,43,13100,-1.2899999748915434,400,8.017,-0.7
2026-04-09T13:08:27,44,13500,3.269999923184514,400,8.021,-0.7
2026-04-09T13:08:27,45,13660,2.529999965801835,160,3.272,1.0
2026-04-09T13:08:27,46,13704,1.3899999912828207,44,0.846,1.0
2026-04-09T13:08:27,47,14104,-3.569999923929572,400,8.019,-0.7
2026-04-09T13:08:27,48,14504,-2.069999957457185,400,8.084,-0.7
2026-04-09T13:08:27,49,14830,-4.249999927356839,326,6.474,-1.0
2026-04-09T13:08:27,50,15230,1.189999969676137,400,8.063,-0.7
2026-04-09T13:08:27,51,15630,-1.6899999659508467,400,8.018,-0.7
2026-04-09T13:08:27,52,16030,2.8699999321252108,400,7.995,-0.7
2026-04-09T13:08:27,53,16430,-1.009999981150031,400,8.02,-0.7
2026-04-09T13:08:27,54,16830,-3.309999929741025,400,8.051,-0.7
2026-04-09T13:08:27,55,17038,2.9499999564141035,208,4.131,1.0
2026-04-09T13:08:27,56,17109,1.6799999848008156,71,1.456,1.0
2026-04-09T13:08:27,57,17509,-3.3899999279528856,400,8.037,-0.7
2026-04-09T13:08:27,58,17909,-3.90999991632998,400,7.994,-0.7
2026-04-09T13:08:27,59,18309,2.649999937042594,400,8.024,-0.7
2026-04-09T13:08:27,60,18709,0.709999980404973,400,8.004,-0.7
2026-04-09T13:08:27,61,19109,0.8899999763816595,400,8.025,-0.7
2026-04-09T13:08:27,62,19306,2.939999956637621,197,3.953,1.0
2026-04-09T13:08:27,63,19642,0.48999996669590473,336,6.739,-1.0
2026-04-09T13:08:27,64,19782,2.3299999702721834,140,2.82,1.0
2026-04-09T13:08:27,65,19828,1.429999990388751,46,0.939,1.0
2026-04-09T13:08:27,66,20228,0.46999998576939106,400,8.024,-0.7
2026-04-09T13:08:27,67,20530,-0.9300000015646219,302,6.055,-1.0
2026-04-09T13:08:27,68,20930,0.4899999853223562,400,8.017,-0.7
2026-04-09T13:08:27,69,21091,2.5199999660253525,161,3.239,1.0
2026-04-09T13:08:27,70,21491,0.5099999848753214,400,8.019,-0.7
2026-04-09T13:08:27,71,21753,-0.030000021681189537,262,5.258,-1.0
2026-04-09T13:08:27,72,22153,0.20999999158084393,400,8.021,-0.7
2026-04-09T13:08:27,73,22477,-0.13000001944601536,324,6.498,-1.0
2026-04-09T13:08:27,74,22678,2.479999966919422,201,4.04,1.0
2026-04-09T13:08:27,75,23078,-1.4499999713152647,400,8.018,-0.7
2026-04-09T13:08:27,76,23394,4.089999930933118,316,6.339,1.0
2026-04-09T13:08:27,77,23551,2.4999999664723873,157,3.164,1.0
2026-04-09T13:08:27,78,23653,1.9499999787658453,102,2.062,1.0
2026-04-09T13:08:27,79,23825,2.4899999666959047,172,3.459,1.0
2026-04-09T13:08:27,80,23871,1.429999990388751,46,0.937,1.0
2026-04-09T13:08:27,81,24239,-3.4699999447911978,368,7.372,-1.0
2026-04-09T13:08:27,82,24639,0.7299999799579382,400,8.023,-0.7
2026-04-09T13:08:27,83,24741,1.9899999778717756,102,2.066,1.0
2026-04-09T13:08:27,84,24830,1.7799999825656414,89,1.797,1.0
2026-04-09T13:08:27,85,24831,1.0,1,0.033,1.0
2026-04-09T13:08:27,86,25231,3.269999923184514,400,8.024,-0.7
2026-04-09T13:08:27,87,25614,-1.499999988824129,383,7.673,-1.0
2026-04-09T13:08:27,88,26014,-0.7299999874085188,400,8.021,-0.7
2026-04-09T13:08:27,89,26414,-0.30999999679625034,400,8.016,-0.7
2026-04-09T13:08:27,90,26644,3.1899999510496855,230,4.629,1.0
2026-04-09T13:08:27,91,27044,0.9299999754875898,400,8.009,-0.7
2026-04-09T13:08:27,92,27444,1.2699999678879976,400,8.023,-0.7
2026-04-09T13:08:27,93,27729,-1.1399999968707561,285,5.719,-1.0
2026-04-09T13:08:27,94,28023,3.8899999354034662,294,5.895,1.0
2026-04-09T13:08:27,95,28131,2.049999976530671,108,2.189,1.0
2026-04-09T13:08:27,96,28457,4.069999931380153,326,6.54,1.0
2026-04-09T13:08:27,97,28805,4.129999930039048,348,6.97,1.0
2026-04-09T13:08:27,98,29205,3.2099999245256186,400,8.029,-0.7
2026-04-09T13:08:27,99,29605,0.5299999844282866,400,8.022,-0.7
2026-04-09T13:08:27,100,29740,2.319999970495701,135,2.72,1.0
2026-04-09T13:08:27,101,30140,-2.849999940022826,400,8.028,-0.7
2026-04-09T13:08:27,102,30540,-0.1699999999254942,400,8.01,-0.7
2026-04-09T13:08:27,103,30739,2.959999956190586,199,3.988,1.0
2026-04-09T13:08:27,104,31139,1.2499999683350325,400,8.029,-0.7
2026-04-09T13:08:27,105,31275,2.289999971166253,136,2.74,1.0
2026-04-09T13:08:27,106,31476,2.8799999579787254,201,4.025,1.0
2026-04-09T13:08:27,107,31876,-1.8699999619275331,400,8.022,-0.7
2026-04-09T13:08:27,108,32041,2.559999965131283,165,3.323,1.0
2026-04-09T13:08:27,109,32098,1.499999988824129,57,1.152,1.0
2026-04-09T13:08:27,110,32173,1.719999983906746,75,1.529,1.0
2026-04-09T13:08:27,111,32573,-1.5699999686330557,400,8.021,-0.7
2026-04-09T13:08:27,112,32878,1.0399999544024467,305,6.114,-1.0
2026-04-09T13:08:27,113,33278,0.5499999839812517,400,8.008,-0.7
2026-04-09T13:08:27,114,33637,-1.979999978095293,359,7.199,-1.0
2026-04-09T13:08:27,115,33805,2.5699999649077654,168,3.393,1.0
2026-04-09T13:08:27,116,33857,1.4699999894946814,52,1.052,1.0
2026-04-09T13:08:27,117,34257,-1.9299999605864286,400,8.017,-0.7
2026-04-09T13:08:27,118,34288,1.1799999959766865,31,0.641,1.0
2026-04-09T13:08:27,119,34396,2.049999976530671,108,2.174,1.0
2026-04-09T13:08:27,120,34796,3.009999928995967,400,8.016,-0.7
2026-04-09T13:08:27,121,34939,2.3999999687075615,143,2.898,1.0
2026-04-09T13:08:27,122,35042,1.9999999776482582,103,2.077,1.0
2026-04-09T13:08:27,123,35338,-0.19000001810491085,296,5.937,-1.0
2026-04-09T13:08:27,124,35581,2.6199999637901783,243,4.881,1.0
2026-04-09T13:08:27,125,35817,3.3299999479204416,236,4.726,1.0
2026-04-09T13:08:27,126,35915,1.9499999787658453,98,1.991,1.0
2026-04-09T13:08:27,127,36000,1.8199999816715717,85,1.719,1.0
2026-04-09T13:08:27,128,36080,1.5299999881535769,80,1.625,1.0
2026-04-09T13:08:27,129,36289,-0.6800000071525574,209,4.193,-1.0
2026-04-09T13:08:27,130,36444,2.5199999660253525,155,3.119,1.0
2026-04-09T13:08:27,131,36844,-3.32999992929399,400,8.021,-0.7
2026-04-09T13:08:27,132,37208,-0.8900000024586916,364,7.3,-1.0
2026-04-09T13:08:27,133,37539,-2.319999970495701,331,6.637,-1.0
2026-04-09T13:08:27,134,37815,-1.069999998435378,276,5.542,-1.0
2026-04-09T13:08:27,135,38067,3.4499999452382326,252,5.056,1.0
2026-04-09T13:08:27,136,38467,-0.9499999824911356,400,8.025,-0.7
2026-04-09T13:08:27,137,38516,1.4599999897181988,49,0.996,1.0
2026-04-09T13:08:27,138,38788,-0.37000001408159733,272,5.461,-1.0
2026-04-09T13:08:27,139,39188,-1.6899999659508467,400,8.018,-0.7
2026-04-09T13:08:27,140,39588,-2.2499999534338713,400,8.018,-0.7
2026-04-09T13:08:27,141,39962,-1.7699999827891588,374,7.5,-1.0
2026-04-09T13:08:27,142,40362,-0.3299999963492155,400,8.008,-0.7
2026-04-09T13:08:27,143,40496,2.169999973848462,134,2.707,1.0
2026-04-09T13:08:27,144,40556,1.5299999881535769,60,1.22,1.0
2026-04-09T13:08:27,145,40868,1.3099999483674765,312,6.244,-1.0
2026-04-09T13:08:27,146,40990,2.1899999734014273,122,2.469,1.0
2026-04-09T13:08:27,147,41143,2.4999999664723873,153,3.076,1.0
2026-04-09T13:08:27,148,41327,2.769999960437417,184,3.714,1.0
2026-04-09T13:08:27,149,41443,2.1099999751895666,116,2.332,1.0
2026-04-09T13:08:27,150,41502,1.5599999874830246,59,1.198,1.0
