run_started_at,episode,total_steps,episode_reward,duration_steps,elapsed_seconds,terminal_reward
2026-04-09T14:59:04,44,16559,0.03999997675418854,419,9.783,-1.0
2026-04-09T14:59:04,45,16711,2.4899999666959047,152,3.585,1.0
2026-04-09T14:59:04,46,17211,-3.4299999345093966,500,11.378,-0.5
2026-04-09T14:59:04,47,17396,2.81999995931983,185,3.586,1.0
2026-04-09T14:59:04,48,17435,1.359999991953373,39,0.744,1.0
2026-04-09T14:59:04,49,17684,3.459999945014715,249,4.998,1.0
2026-04-09T14:59:04,50,18184,-2.3099999595433474,500,10.988,-0.5
2026-04-09T14:59:04,51,18678,1.8699999805539846,494,13.695,1.0
2026-04-09T14:59:04,52,19040,-3.6499999407678843,362,11.388,-1.0
2026-04-09T14:59:04,53,19540,-0.7499999944120646,500,24.998,-0.5
2026-04-09T14:59:04,54,19836,-0.6500000078231096,296,10.964,-1.0
2026-04-09T14:59:04,55,20336,2.0699999425560236,500,14.308,-0.5
2026-04-09T14:59:04,56,20423,1.839999981224537,87,2.319,1.0
2026-04-09T14:59:04,57,20798,-1.1599999964237213,375,9.832,-1.0
2026-04-09T14:59:04,58,21103,-0.7000000067055225,305,10.351,-1.0
2026-04-09T14:59:04,59,21534,-1.5799999870359898,431,14.374,-1.0
2026-04-09T14:59:04,60,22034,-2.269999960437417,500,13.677,-0.5
2026-04-09T14:59:04,61,22283,-0.04000002145767212,249,9.143,-1.0
2026-04-09T14:59:04,62,22783,-2.609999952837825,500,17.207,-0.5
2026-04-09T14:59:04,63,23283,-3.949999922886491,500,18.197,-0.5
2026-04-09T14:59:04,64,23621,-2.50999996624887,338,9.232,-1.0
2026-04-09T14:59:04,65,23660,1.359999991953373,39,0.981,1.0
2026-04-09T14:59:04,66,23869,-0.2800000160932541,209,6.404,-1.0
2026-04-09T14:59:04,67,23989,2.169999973848462,120,4.294,1.0
2026-04-09T14:59:04,68,24336,-4.439999923110008,347,10.555,-1.0
2026-04-09T14:59:04,69,24746,-2.529999965801835,410,14.473,-1.0
2026-04-09T14:59:04,70,25246,-2.2299999613314867,500,18.61,-0.5
2026-04-09T14:59:04,71,25456,-0.07000002078711987,210,7.45,-1.0
2026-04-09T14:59:04,72,25573,2.1399999745190144,117,4.094,1.0
2026-04-09T14:59:04,73,26073,0.46999997831881046,500,16.878,-0.5
2026-04-09T14:59:04,74,26367,-1.4499999899417162,294,9.352,-1.0
2026-04-09T14:59:04,75,26867,-3.6899999286979437,500,18.194,-0.5
2026-04-09T14:59:04,76,27367,2.24999993853271,500,17.947,-0.5
2026-04-09T14:59:04,77,27867,-4.1499999184161425,500,12.367,-0.5
2026-04-09T14:59:04,78,28006,2.079999975860119,139,2.801,1.0
2026-04-09T14:59:04,79,28463,-4.299999926239252,457,9.159,-1.0
2026-04-09T14:59:04,80,28517,1.5099999886006117,54,1.098,1.0
2026-04-09T14:59:04,81,28709,2.789999959990382,192,4.677,1.0
2026-04-09T14:59:04,82,29095,-1.429999990388751,386,7.741,-1.0
2026-04-09T14:59:04,83,29168,1.6999999843537807,73,1.479,1.0
