run_started_at,episode,total_steps,episode_reward,duration_steps,elapsed_seconds,terminal_reward
2026-04-09T16:43:18,119,36346,2.079999975860119,117,2.359,1.0
2026-04-09T16:43:18,120,36526,2.769999960437417,180,3.62,1.0
2026-04-09T16:43:18,121,36659,2.2799999713897705,133,2.68,1.0
2026-04-09T16:43:18,122,36946,3.799999937415123,287,5.758,1.0
2026-04-09T16:43:18,123,37446,1.00999996624887,500,10.02,-0.5
2026-04-09T16:43:18,124,37533,1.839999981224537,87,1.758,1.0
2026-04-09T16:43:18,125,37730,2.939999956637621,197,3.961,1.0
2026-04-09T16:43:18,126,38229,-2.81999995931983,499,9.999,-1.0
2026-04-09T16:43:18,127,38419,2.8099999595433474,190,3.82,1.0
2026-04-09T16:43:18,128,38446,1.239999994635582,27,0.557,1.0
2026-04-09T16:43:18,129,38558,2.0899999756366014,112,2.26,1.0
2026-04-09T16:43:18,130,38723,2.6199999637901783,165,3.32,1.0
2026-04-09T16:43:18,131,38746,1.1799999959766865,23,0.478,1.0
2026-04-09T16:43:18,132,38907,2.579999964684248,161,3.238,1.0
2026-04-09T16:43:18,133,38990,1.7999999821186066,83,1.681,1.0
2026-04-09T16:43:18,134,39270,3.7699999380856752,280,5.619,1.0
2026-04-09T16:43:18,135,39408,2.3499999698251486,138,2.778,1.0
2026-04-09T16:43:18,136,39468,1.5699999872595072,60,1.218,1.0
2026-04-09T16:43:18,137,39955,-3.9999999329447746,487,9.76,-1.0
2026-04-09T16:43:18,138,40455,2.609999930486083,500,10.017,-0.5
2026-04-09T16:43:18,139,40769,-1.3899999912828207,314,6.299,-1.0
2026-04-09T16:43:18,140,40820,1.479999989271164,51,1.039,1.0
2026-04-09T16:43:18,141,40916,1.9299999792128801,96,1.94,1.0
2026-04-09T16:43:18,142,41025,2.0599999763071537,109,2.197,1.0
2026-04-09T16:43:18,143,41525,0.12999998591840267,500,10.019,-0.5
2026-04-09T16:43:18,144,41835,-2.1099999751895666,310,6.219,-1.0
2026-04-09T16:43:18,145,42335,4.449999889358878,500,10.018,-0.5
2026-04-09T16:43:18,146,42504,2.6599999628961086,169,3.401,1.0
2026-04-09T16:43:18,147,42852,0.04999997653067112,348,6.979,-1.0
2026-04-09T16:43:18,148,42981,2.23999997228384,129,2.599,1.0
2026-04-09T16:43:18,149,43199,-0.6100000087171793,218,4.379,-1.0
2026-04-09T16:43:18,150,43489,-1.2699999939650297,290,5.82,-1.0
2026-04-09T16:43:18,151,43989,-1.7299999725073576,500,10.018,-0.5
2026-04-09T16:43:18,152,44378,-0.6200000084936619,389,8.124,-1.0
2026-04-09T16:43:18,153,44878,-1.1099999863654375,500,9.708,-0.5
2026-04-09T16:43:18,154,45243,4.619999919086695,365,7.325,1.0
2026-04-09T16:43:18,155,45743,-1.2499999832361937,500,10.013,-0.5
2026-04-09T16:43:18,156,45820,1.739999983459711,77,1.56,1.0
2026-04-09T16:43:18,157,46177,-2.23999997228384,357,7.168,-1.0
2026-04-09T16:43:18,158,46573,4.249999927356839,396,7.93,1.0
2026-04-09T16:43:18,159,46727,2.50999996624887,154,3.098,1.0
2026-04-09T16:43:18,160,46854,2.23999997228384,127,2.558,1.0
2026-04-09T16:43:18,161,46956,1.9899999778717756,102,2.062,1.0
2026-04-09T16:43:18,162,47456,0.7099999729543924,500,10.77,-0.5
2026-04-09T16:43:18,163,47485,1.2599999941885471,29,0.597,1.0
2026-04-09T16:43:18,164,47722,-0.020000021904706955,237,4.927,-1.0
2026-04-09T16:43:18,165,48044,-0.450000012293458,322,6.622,-1.0
2026-04-09T16:43:18,166,48203,2.559999965131283,159,4.218,1.0
2026-04-09T16:43:18,167,48367,2.6099999640136957,164,5.223,1.0
2026-04-09T16:43:18,168,48482,2.119999974966049,115,3.399,1.0
2026-04-09T16:43:18,169,48579,1.9399999789893627,97,2.12,1.0
2026-04-09T16:43:18,170,48703,2.2099999729543924,124,2.26,1.0
2026-04-09T16:43:18,171,48989,3.8099999371916056,286,5.738,1.0
2026-04-09T16:43:18,172,49127,2.3499999698251486,138,2.785,1.0
2026-04-09T16:43:18,173,49314,2.7599999606609344,187,3.754,1.0
2026-04-09T16:43:18,174,49453,2.359999969601631,139,2.8,1.0
2026-04-09T16:43:18,175,49703,0.3299999702721834,250,5.019,-1.0
2026-04-09T16:43:18,176,50037,0.3299999702721834,334,6.7,-1.0
2026-04-09T16:43:18,177,50115,1.7099999841302633,78,1.577,1.0
2026-04-09T16:43:18,178,50239,2.1899999734014273,124,2.5,1.0
2026-04-09T16:43:18,179,50673,-3.5899999421089888,434,8.699,-1.0
2026-04-09T16:43:18,180,50825,2.4699999671429396,152,3.059,1.0
2026-04-09T16:43:18,181,50952,2.23999997228384,127,2.558,1.0
2026-04-09T16:43:18,182,50992,1.3699999917298555,40,0.82,1.0
2026-04-09T16:43:18,183,51209,3.1399999521672726,217,4.359,1.0
2026-04-09T16:43:18,184,51709,-2.509999955072999,500,10.019,-0.5
2026-04-09T16:43:18,185,51988,2.8599999584257603,279,5.6,1.0
2026-04-09T16:43:18,186,52304,-1.5899999868124723,316,6.339,-1.0
2026-04-09T16:43:18,187,52413,2.0599999763071537,109,2.198,1.0
2026-04-09T16:43:18,188,52428,1.119999997317791,15,0.318,1.0
2026-04-09T16:43:18,189,52649,3.179999951273203,221,4.439,1.0
2026-04-09T16:43:18,190,52821,2.6899999622255564,172,3.459,1.0
2026-04-09T16:43:18,191,52994,2.699999962002039,173,3.479,1.0
2026-04-09T16:43:18,192,53116,2.1899999734014273,122,2.459,1.0
2026-04-09T16:43:18,193,53205,1.839999981224537,89,1.801,1.0
2026-04-09T16:43:18,194,53332,2.23999997228384,127,2.559,1.0
2026-04-09T16:43:18,195,53402,1.669999985024333,70,1.42,1.0
2026-04-09T16:43:18,196,53574,2.5699999649077654,172,3.456,1.0
2026-04-09T16:43:18,197,54010,-2.149999974295497,436,8.739,-1.0
2026-04-09T16:43:18,198,54255,3.419999945908785,245,4.923,1.0
2026-04-09T16:43:18,199,54455,2.9699999559670687,200,4.015,1.0
2026-04-09T16:43:18,200,54670,3.1199999526143074,215,4.329,1.0
2026-04-09T16:43:18,201,54978,0.42999996803700924,308,6.174,-1.0
2026-04-09T16:43:18,202,55097,2.1599999740719795,119,2.403,1.0
2026-04-09T16:43:18,203,55317,3.1699999514967203,220,4.411,1.0
2026-04-09T16:43:18,204,55686,-1.3199999928474426,369,7.416,-1.0
2026-04-09T16:43:18,205,55771,1.8199999816715717,85,1.712,1.0
2026-04-09T16:43:18,206,55826,1.5199999883770943,55,1.133,1.0
2026-04-09T16:43:18,207,55940,2.1099999751895666,114,2.289,1.0
2026-04-09T16:43:18,208,56008,1.6499999854713678,68,1.379,1.0
2026-04-09T16:43:18,209,56420,0.4499999675899744,412,8.252,-1.0
2026-04-09T16:43:18,210,56550,2.269999971613288,130,2.627,1.0
2026-04-09T16:43:18,211,56684,2.3099999707192183,134,2.695,1.0
2026-04-09T16:43:18,212,56837,2.4999999664723873,153,3.085,1.0
2026-04-09T16:43:18,213,57337,0.5499999765306711,500,10.026,-0.5
2026-04-09T16:43:18,214,57510,2.699999962002039,173,3.47,1.0
2026-04-09T16:43:18,215,57555,1.4199999906122684,45,0.917,1.0
2026-04-09T16:43:18,216,57667,2.0899999756366014,112,2.26,1.0
2026-04-09T16:43:18,217,58167,-0.3300000037997961,500,10.021,-0.5
2026-04-09T16:43:18,218,58403,3.3099999483674765,236,4.739,1.0
2026-04-09T16:43:18,219,58520,2.1399999745190144,117,2.357,1.0
2026-04-09T16:43:18,220,58674,2.50999996624887,154,3.101,1.0
2026-04-09T16:43:18,221,58730,1.5299999881535769,56,1.14,1.0
2026-04-09T16:43:18,222,58834,2.009999977424741,104,2.093,1.0
2026-04-09T16:43:18,223,58863,1.2599999941885471,29,0.599,1.0
2026-04-09T16:43:18,224,59234,1.059999953955412,371,7.444,-1.0
2026-04-09T16:43:18,225,59319,1.8199999816715717,85,1.716,1.0
2026-04-09T16:43:18,226,59430,2.079999975860119,111,2.237,1.0
2026-04-09T16:43:18,227,59538,2.049999976530671,108,2.167,1.0
2026-04-09T16:43:18,228,59672,2.3099999707192183,134,2.71,1.0
2026-04-09T16:43:18,229,60065,-1.599999986588955,393,7.87,-1.0
2026-04-09T16:43:18,230,60156,1.8799999803304672,91,1.836,1.0
2026-04-09T16:43:18,231,60303,2.439999967813492,147,3.882,1.0
2026-04-09T16:43:18,232,60475,2.6899999622255564,172,5.337,1.0
2026-04-09T16:43:18,233,60835,-0.9900000002235174,360,10.904,-1.0
2026-04-09T16:43:18,234,60910,1.719999983906746,75,2.62,1.0
2026-04-09T16:43:18,235,61025,1.5599999874830246,115,3.992,1.0
2026-04-09T16:43:18,236,61207,2.789999959990382,182,5.561,1.0
2026-04-09T16:43:18,237,61309,1.9899999778717756,102,3.298,1.0
2026-04-09T16:43:18,238,61447,2.3499999698251486,138,4.997,1.0
2026-04-09T16:43:18,239,61843,-0.09000002034008503,396,13.541,-1.0
2026-04-09T16:43:18,240,61936,1.8999999798834324,93,2.872,1.0
2026-04-09T16:43:18,241,62050,2.1099999751895666,114,3.517,1.0
2026-04-09T16:43:18,242,62192,2.3699999693781137,142,4.16,1.0
2026-04-09T16:43:18,243,62275,1.7999999821186066,83,2.146,1.0
2026-04-09T16:43:18,244,62479,3.009999955072999,204,3.808,1.0
2026-04-09T16:43:18,245,62679,2.9499999564141035,200,4.02,1.0
2026-04-09T16:43:18,246,62795,2.1299999747425318,116,2.339,1.0
2026-04-09T16:43:18,247,62820,1.2199999950826168,25,0.519,1.0
2026-04-09T16:43:18,248,62965,2.4199999682605267,145,2.919,1.0
2026-04-09T16:43:18,249,63088,2.19999997317791,123,2.48,1.0
2026-04-09T16:43:18,250,63588,0.6099999751895666,500,10.017,-0.5
